TIME,ad_xx,ad_xy,ad_xz,ad_yx,ad_yy,ad_yz,ad_zx,ad_zy,ad_zz,Ub_x,Ub_y,Ub_z
196151.351351351,-1.5309511307632e-08,3.28837755251533e-11,2.88503171345705e-10,3.49648973164544e-12,-3.29559597264142e-11,8.76266455035484e-11,2.88503171345705e-10,8.76266455035484e-11,4.98626164298973e-09,-5.16361965798939e-06,-3.87190612609443e-09,4.78452976428168e-08
196929.72972973,-1.58449265673314e-08,-1.94441573162525e-10,2.29707770739555e-10,-2.19937545480822e-10,3.67872222042604e-11,4.88804346180065e-11,2.29707770739555e-10,4.88804346180065e-11,5.45985614000768e-09,-5.23684727299894e-06,-3.5650131495103e-08,3.00606175949308e-08
197708.108108108,-1.57643300681043e-08,-1.20376866539344e-10,-2.64848896283478e-10,-1.33009912842853e-10,5.30718383921557e-11,-1.14419312519189e-10,-2.64848896283478e-10,-1.14419312519189e-10,5.37270700699811e-09,-5.22020692517246e-06,-2.31741555123427e-08,-4.04957815921666e-08
198486.486486486,-1.53488782533629e-08,1.04589022971893e-10,-1.90502921584015e-10,9.40706066510788e-11,3.04098048407255e-11,-4.801208303858e-11,-1.90502921584015e-10,-4.801208303858e-11,4.98221032000332e-09,-5.15911249686064e-06,9.27431982479513e-09,-3.04794859362252e-08
199264.864864865,-1.53672398228657e-08,4.21156498981026e-11,9.6041050266414e-11,2.62532007823634e-11,-2.23064745391254e-11,7.97417401674738e-11,9.60410502664141e-11,7.97417401674737e-11,5.05276398627954e-09,-5.15819109276098e-06,2.35824254549229e-09,9.85998588207104e-09
200043.243243243,-1.55064507157156e-08,-7.1149937144284e-11,5.43222034112111e-11,-8.89338462811069e-11,-4.69511868482622e-11,2.07543805983876e-11,5.43222034112113e-11,2.07543805983874e-11,5.22004287846415e-09,-5.1760739755982e-06,-1.26055773936585e-08,6.2349039241605e-09
200821.621621622,-1.54901387134887e-08,-3.17607572667465e-11,-2.42537910961514e-11,-4.94010986098651e-11,-8.38885760717462e-12,-3.34579797060051e-11,-2.42537910961514e-11,-3.34579797060051e-11,5.16960734202213e-09,-5.1734527284296e-06,-7.40149222457388e-09,-3.93888618907963e-09
201600,-1.54670131883424e-08,-1.61183022741618e-12,-5.17201560329432e-12,-1.98807895934556e-11,6.04583807211173e-12,-4.89104988202981e-12,-5.17201560329418e-12,-4.89104988202997e-12,5.13502571101564e-09,-5.16910020877793e-06,-2.78221485612274e-09,-4.71336417577288e-10
202378.378378378,-1.54565269763576e-08,-3.06746915372116e-12,3.41865386779866e-13,-2.22653387671784e-11,-6.19175632599122e-12,1.36759294510834e-12,3.41865386779898e-13,1.3675929451083e-12,5.13954590966449e-09,-5.16763978296155e-06,-3.42034961337325e-09,2.4259928510162e-09
203156.756756757,-1.54443342565523e-08,-1.4586881429301e-12,1.73584553542826e-11,-2.15750092192174e-11,-4.16757662581155e-12,1.09062154223042e-11,1.73584553542827e-11,1.0906215422304e-11,5.12842398061734e-09,-5.16722375290547e-06,-5.03549668307571e-09,5.45980090928632e-09
203935.135135135,-1.54524448911296e-08,-2.46562343525386e-11,2.67928154068966e-11,-4.51690610595345e-11,-1.9622321279705e-11,2.31328700645748e-11,2.67928154068968e-11,2.31328700645744e-11,5.15586476422541e-09,-5.16901835183644e-06,-9.419513480057e-09,5.44711945647362e-09
204713.513513514,-1.54509712023977e-08,-3.31556475484011e-11,7.05855941328796e-13,-5.34305619189935e-11,-3.3516748483406e-11,-2.91107787623267e-12,7.05855941328833e-13,-2.91107787623274e-12,5.17290467904329e-09,-5.16845847870149e-06,-1.04206493196696e-08,2.65941581690176e-10
205491.891891892,-1.54375188718147e-08,-1.2143513984782e-11,-9.96742265932509e-12,-3.2183349479935e-11,-1.63441659810306e-11,-1.95399485748487e-11,-9.96742265932513e-12,-1.95399485748486e-11,5.14645896480813e-09,-5.16571194445127e-06,-6.58858688315548e-09,-2.16365162236526e-09
206270.27027027,-1.54328910641449e-08,-9.39228006334106e-13,2.2930300318629e-13,-2.0897379507449e-11,-3.70863201479492e-12,-7.29831854390075e-12,2.29303003186507e-13,-7.29831854390133e-12,5.13254963334683e-09,-5.16417677812635e-06,-3.92687234025837e-09,-9.46146692729716e-10
207048.648648649,-1.54325806583081e-08,-1.95513935748678e-12,4.10092335583146e-12,-2.1757850773884e-11,-6.83719135510635e-12,-6.79798306162112e-13,4.10092335583146e-12,-6.79798306162111e-13,5.13837151037059e-09,-5.1635347691223e-06,-3.20062211950529e-09,-1.42549213116383e-10
207827.027027027,-1.54298116154266e-08,-1.47429675957912e-12,2.65099255414668e-12,-2.10066834034436e-11,-7.92219164657181e-12,-3.18320527258871e-12,2.65099255414673e-12,-3.18320527258892e-12,5.13952873656038e-09,-5.16277744255552e-06,-2.53265453176628e-09,2.42394827438259e-11
208605.405405405,-1.54256092021325e-08,5.76430265983619e-13,2.29205925690975e-12,-1.86225122083407e-11,-4.80150343091056e-12,-4.14779869739425e-12,2.29205925690974e-12,-4.1477986973942e-12,5.13485542351835e-09,-5.16193278745933e-06,-1.87755382336095e-09,3.9385915106902e-10
209383.783783784,-1.54213347199948e-08,1.54006777885732e-12,3.14999725290322e-12,-1.72820355235169e-11,-1.44386780190816e-12,-4.28447786711376e-13,3.14999725290322e-12,-4.28447786711377e-13,5.12973272861702e-09,-5.1611354559592e-06,-1.67647224928149e-09,8.16764736719431e-10
210162.162162162,-1.54171213651148e-08,7.74652098026515e-13,2.58006264379678e-12,-1.76283955535424e-11,-3.34671201784385e-12,6.13913702300637e-12,2.58006264379679e-12,6.13913702300637e-12,5.12988942102011e-09,-5.16033207920443e-06,-1.81029607443498e-09,6.87992090355799e-10
210940.540540541,-1.54126330948044e-08,1.28130106482753e-12,-7.3862474612789e-13,-1.66732988754135e-11,-1.04878445468777e-11,8.41022253262859e-12,-7.38624746127887e-13,8.41022253262859e-12,5.13495834219691e-09,-5.15946939182294e-06,-1.52782084627591e-09,-9.20831623375556e-11
211718.918918919,-1.54085615503206e-08,4.97582642574311e-12,-4.07791978194788e-12,-1.25113268556015e-11,-1.61854675586848e-11,5.0641109940922e-12,-4.07791978194789e-12,5.064110994092e-12,5.1387974897721e-09,-5.15871146069478e-06,-4.64049834869755e-10,-8.45946842689931e-10
212497.297297297,-1.5405787924959e-08,1.0170719612861e-11,-5.21043454064693e-12,-6.81401328308611e-12,-1.76945793583381e-11,-2.61188062906294e-13,-5.21043454064693e-12,-2.61188062906293e-13,5.13940083534816e-09,-5.15824116788915e-06,9.86765568507367e-10,-1.01788495439372e-09
213275.675675676,-1.54045019435697e-08,1.45271153615666e-11,-4.25492657151359e-12,-1.89080641531492e-12,-1.47318624175272e-11,-5.30026242600799e-12,-4.25492657151359e-12,-5.30026242600799e-12,5.13665257488675e-09,-5.15807277443248e-06,2.19831840783831e-09,-5.73700116685113e-10
214054.054054054,-1.54046075274613e-08,1.66585376703017e-11,-3.19395413755486e-12,8.93829515172417e-13,-8.09482687482389e-12,-6.07390804723878e-12,-3.19395413755478e-12,-6.07390804723838e-12,5.13135633263442e-09,-5.15810283549124e-06,2.73383293256242e-09,-8.57905955949612e-12
214832.432432432,-1.54065003718189e-08,1.86024568246415e-11,-3.74894323530431e-12,3.59666701044324e-12,-4.82029309710219e-12,-1.77868809881194e-12,-3.74894323530431e-12,-1.77868809881195e-12,5.13106353271733e-09,-5.15832261867405e-06,2.93537935368191e-09,9.56897420895743e-11
215610.810810811,-1.54099254854901e-08,2.16558352830366e-11,-1.86828844218415e-12,7.5521539808315e-12,-5.81197789419848e-12,-2.61651039352884e-12,-1.86828844218415e-12,-2.61651039352884e-12,5.13641190386275e-09,-5.15876851062741e-06,3.29871444310816e-09,2.10366474134325e-10
216389.189189189,-1.54114420797651e-08,2.01869941039486e-11,2.05621185362798e-12,7.12401179972349e-12,-7.6570019809576e-13,-6.1977655169543e-12,2.05621185362797e-12,-6.19776551695435e-12,5.13366916335365e-09,-5.15902514411448e-06,3.1144303245816e-09,5.64427288339518e-10
217167.567567568,-1.54121423625677e-08,1.87105623106849e-11,1.74997960818695e-12,6.7554014717226e-12,2.28617227057573e-12,-2.81173390131579e-12,1.74997960818691e-12,-2.81173390131588e-12,5.13208312138446e-09,-5.15903678840882e-06,2.61876440455783e-09,1.36630548609194e-10
217945.945945946,-1.54090360643142e-08,1.57471428840555e-11,8.89517692637756e-12,4.92477667911448e-12,3.49703140083951e-12,-9.1220186256589e-12,8.89517692637751e-12,-9.12201862565899e-12,5.12849052755497e-09,-5.1586251128204e-06,2.1346997484969e-09,-4.89217161626683e-10
218724.324324324,-1.53856806091074e-08,-6.02272761059055e-12,-5.88199876996339e-12,-1.59213967440838e-11,1.88152167440239e-11,1.8456464935526e-12,-5.8819987699636e-12,1.84564649355224e-12,5.090642935882e-09,-5.15694636504732e-06,1.06094487939519e-09,-4.59222621191458e-09
219502.702702703,-1.53988820154322e-08,1.94025195969794e-11,-8.06672091613166e-11,1.05816475157931e-11,5.93652048698221e-12,5.4883647926172e-11,-8.06672091613166e-11,5.4883647926172e-11,5.11704090772461e-09,-5.16173778860645e-06,7.80772888000183e-09,-1.40421218694215e-08
220281.081081081,-1.55071560607854e-08,1.16830450497523e-10,-5.5900907298208e-11,1.11463850895856e-10,-2.78612293078883e-11,2.58159306365278e-11,-5.5900907298208e-11,2.58159306365278e-11,5.25649714366814e-09,-5.17783777629721e-06,2.24887654040428e-08,-6.93183217790738e-09
221059.459459459,-1.55162878362944e-08,8.35370993320717e-11,1.25344961606154e-10,8.36081136420783e-11,8.67488823477445e-12,-7.86416030300738e-11,1.25344961606154e-10,-7.86416030300738e-11,5.22440923613889e-09,-5.17758466716486e-06,1.69506039733159e-08,2.04758476333999e-08
221837.837837838,-1.53403940827703e-08,-6.34978154396474e-11,1.0665129893237e-10,-6.18071013775878e-11,3.93405219362654e-11,-2.76886539747013e-11,1.0665129893237e-10,-2.76886539747016e-11,5.01648830891803e-09,-5.15166393867039e-06,-4.80603651076661e-09,1.83382750407389e-08
222616.216216216,-1.53399762979069e-08,-5.74920971102763e-12,-9.76494958336532e-11,-6.37986809369053e-12,-2.16149836824527e-11,7.63307500934037e-11,-9.76494958336537e-11,7.63307500934033e-11,5.07802179701972e-09,-5.15016610395793e-06,1.24186018763082e-09,-1.05842438062344e-08
223394.594594595,-1.55029122294412e-08,1.0957696727867e-10,-2.69848845389928e-11,1.09852373163304e-10,-2.84170288173489e-11,-8.88248062587054e-12,-2.69848845389929e-11,-8.88248062587068e-12,5.24543936633261e-09,-5.17208497218396e-06,1.66364557867032e-08,-2.98241607672724e-09
224172.972972973,-1.54388607673742e-08,3.52027395506325e-12,9.04180376067317e-11,6.32947250508499e-12,3.28402097622894e-11,-5.86029706843538e-11,9.04180376067316e-11,-5.86029706843539e-11,5.11736512948592e-09,-5.16399060239457e-06,2.97603245680201e-09,1.29792819229109e-08
224951.351351351,-1.5390381501057e-08,-3.27988725637078e-11,-3.96025952531957e-11,-3.0576486924905e-11,2.04155016335142e-11,3.65751138973989e-11,-3.96025952531959e-11,3.65751138973987e-11,5.08158248880757e-09,-5.15552413805314e-06,-3.06730423905557e-09,-4.90480253828748e-09
225729.72972973,-1.54646184387716e-08,5.56322897089794e-11,-3.23422633199928e-13,5.81731752547202e-11,-2.02468195255814e-11,1.4123527592928e-11,-3.23422633199928e-13,1.4123527592928e-11,5.19550810851055e-09,-5.16593427599269e-06,9.03119988485723e-09,-5.23901259764781e-09
226508.108108108,-1.53281051098805e-08,7.07710013902085e-13,1.5753509019422e-11,3.53068920509495e-12,-1.2353792459069e-11,-2.93012566101942e-11,1.57535090194223e-11,-2.9301256610194e-11,5.04890627386739e-09,-5.15649484414618e-06,5.36011672262555e-09,-5.72488244859507e-09
227286.486486486,-1.54898641300374e-08,2.09970377945695e-11,-2.50504743638201e-10,2.44420717344729e-11,5.84105938375911e-11,4.75293125472837e-11,-2.50504743638202e-10,4.75293125472835e-11,5.13842730899958e-09,-5.18474848426097e-06,9.46041990575029e-09,-3.47409582156639e-08
228064.864864865,-1.59079577579744e-08,1.35744404928845e-10,4.04498811319804e-12,1.5096709777877e-10,1.27734774645005e-10,1.28417915702708e-11,4.04498811319808e-12,1.28417915702708e-11,5.4823618856465e-09,-5.23739860004551e-06,2.2825011327857e-08,4.24945879311102e-09
228843.243243243,-1.54612276757508e-08,1.28701034186978e-11,4.25699067757282e-10,3.93409278335391e-11,1.93864834718924e-11,-6.711793495697e-11,4.25699067757282e-10,-6.71179349569701e-11,5.13781207812947e-09,-5.1744897700809e-06,5.59828990802889e-09,5.98449512595075e-08
229621.621621622,-1.49967017936699e-08,-8.82677632873032e-11,-7.62011325677362e-11,-6.98337478168708e-11,-9.05851334549963e-11,8.71851376590521e-12,-7.62011325677358e-11,8.71851376590531e-12,4.7815202145547e-09,-5.11060908042227e-06,-8.17759013303225e-09,-6.89131489723778e-09
230400,-1.56586942647585e-08,3.6662518543413e-11,-3.7918980965864e-10,5.01729633711335e-11,5.11559724626495e-11,5.02756854641852e-11,-3.7918980965864e-10,5.02756854641852e-11,5.30041617502377e-09,-5.19601082776867e-06,8.08401009099716e-09,-4.98671434261079e-08
231178.378378378,-1.5858144437244e-08,7.29552321123214e-11,2.13849423883078e-10,9.91298443122611e-11,1.07268907640816e-10,-8.78226988980206e-12,2.13849423883078e-10,-8.78226988980209e-12,5.43874721103101e-09,-5.22759802041838e-06,1.32588739034145e-08,2.62837995949106e-08
231956.756756757,-1.5250224264176e-08,5.58951126955032e-12,2.0855860430259e-10,3.55216373457271e-11,-3.28393692419212e-11,-3.12852893094363e-11,2.0855860430259e-10,-3.12852893094363e-11,4.96574754368186e-09,-5.14943544012881e-06,3.08275062306422e-09,3.33004928843979e-08
232735.135135135,-1.54162924081917e-08,-5.19200552898073e-11,-1.57322122865444e-10,-2.83797823711387e-11,-2.200475449169e-11,-2.44415159275597e-11,-1.57322122865444e-10,-2.44415159275597e-11,5.11834811724339e-09,-5.15708655674532e-06,-5.70086587259965e-09,-1.16500384333235e-08
233513.513513514,-1.55346707312347e-08,-6.72863986065421e-11,1.43501978951734e-10,-4.46725069656709e-11,-1.41122439900766e-11,2.57383631727408e-11,1.43501978951734e-10,2.57383631727408e-11,5.22796273596967e-09,-5.16551938615169e-06,-6.71430332911251e-09,1.35730083576098e-08
234291.891891892,-1.50877211682981e-08,5.54603435200921e-11,-3.8929716468125e-11,7.05958726540478e-11,-8.14351416031868e-11,3.7663961148102e-11,-3.89297164681259e-11,3.76639611481021e-11,4.84605498522136e-09,-5.12408625001367e-06,8.2810575227037e-09,-2.13184854063654e-08
235070.27027027,-1.56764427360907e-08,2.95304436813139e-11,-5.36750755843966e-10,4.10588201819204e-11,1.02486466690422e-10,-6.45291415632662e-11,-5.36750755843966e-10,-6.45291415632662e-11,5.24762497595924e-09,-5.21864689299272e-06,2.00147920858537e-09,-7.86386094882379e-08
235848.648648649,-1.62531616169546e-08,-1.85009249067856e-10,1.30721058137566e-10,-1.5187660173231e-10,2.11544989788503e-10,-2.5430772385102e-11,1.30721058137566e-10,-2.5430772385102e-11,5.71588272892768e-09,-5.29378954854735e-06,-2.56596186030401e-08,2.08371580357208e-08
236627.027027027,-1.53295276484493e-08,-5.82508560272561e-11,5.76623338860392e-10,-1.08454622565801e-11,-2.22211717921042e-11,1.06139252245211e-10,5.76623338860392e-10,1.06139252245211e-10,5.02592971975923e-09,-5.16427827137678e-06,-7.27006166769494e-09,8.351064209184e-08
237405.405405405,-1.50141576592232e-08,1.33861876537761e-10,-2.25165402697092e-10,1.68803739435783e-10,-6.81165633377159e-11,-7.03639250776555e-12,-2.25165402697092e-10,-7.03639250776542e-12,4.74965780727734e-09,-5.1148272654925e-06,1.81181721772431e-08,-2.28161733453949e-08
238183.783783784,-1.58765456077059e-08,-8.91674016245316e-11,-3.28792490078854e-10,-5.65536464448648e-11,9.65530668775051e-11,-9.6371785632221e-11,-3.28792490078855e-10,-9.63717856322209e-11,5.44238553664531e-09,-5.22408042645001e-06,-1.08136167072814e-08,-4.08826195548845e-08
238962.162162162,-1.5743948383516e-08,-1.58331327480458e-10,3.66733364196707e-10,-1.13866025602266e-10,2.86089281814802e-11,5.42588992245792e-11,3.66733364196707e-10,5.42588992245792e-11,5.37797682050321e-09,-5.20896412663747e-06,-1.99912810362533e-08,4.78388583136644e-08
239740.540540541,-1.50866196568472e-08,7.42483168205544e-11,1.50462445479049e-10,1.14375496842624e-10,-8.41221005933699e-11,5.50597933006168e-11,1.50462445479049e-10,5.50597933006168e-11,4.82950928357043e-09,-5.12282296776965e-06,1.01287907998352e-08,2.11559030379783e-08
240518.918918919,-1.5412501129991e-08,1.90428099995767e-11,-3.31688565110153e-10,4.8263337957577e-11,-1.25573426921846e-11,-7.02598502646871e-11,-3.31688565110152e-10,-7.02598502646872e-11,5.07755980975913e-09,-5.16228913906838e-06,3.69691374724631e-09,-4.4267513430412e-08
241297.297297297,-1.57934530046182e-08,-1.34699897451511e-10,-6.18381516797125e-11,-1.02748501261192e-10,5.32965581184493e-11,-9.99314673940894e-12,-6.18381516797128e-11,-9.99314673940871e-12,5.39132189227269e-09,-5.21555545859504e-06,-1.76471854358107e-08,-1.45293249198595e-08
242075.675675676,-1.55557488833322e-08,-5.62894225376588e-11,1.47735703112794e-10,-1.89369025723289e-11,3.47464437460822e-11,3.51804302878174e-11,1.47735703112794e-10,3.51804302878171e-11,5.17179006680194e-09,-5.19158468877696e-06,-1.13221902153183e-08,1.3916243194593e-08
242854.054054054,-1.5434154069473e-08,-3.99724947179485e-11,-1.83365464928999e-11,-3.20691443749253e-12,-1.23342284122944e-11,-3.42959390743776e-11,-1.83365464928999e-11,-3.42959390743776e-11,5.09518071189811e-09,-5.17634632371758e-06,-1.06962997634901e-08,-1.78916256812787e-09
243632.432432432,-1.5525762564878e-08,-1.02055598826237e-10,-2.58799680845939e-11,-6.59432053715757e-11,-3.78590743421112e-11,-3.26195937870296e-12,-2.58799680845939e-11,-3.26195937870295e-12,5.21153255325582e-09,-5.18423118030501e-06,-1.68882202364283e-08,-4.18543787501363e-10
244410.810810811,-1.55116000077763e-08,-5.01259999645692e-11,3.52066612303053e-11,-1.40499303174575e-11,-7.28705888677125e-13,4.23984465529717e-11,3.52066612303053e-11,4.23984465529716e-11,5.15920361801704e-09,-5.18014570168438e-06,-8.47334943104257e-09,5.95390615279546e-09
245189.189189189,-1.54998789325441e-08,-2.52100625186618e-11,-2.13902767827472e-11,9.70918918742826e-12,2.01233222678385e-11,-1.29712493858145e-11,-2.1390276782747e-11,-1.29712493858147e-11,5.12387740658139e-09,-5.17894396991237e-06,-5.19258959469217e-09,-2.80517130988258e-09
245967.567567568,-1.5533614464298e-08,-7.5751108105655e-11,-2.35363823979656e-11,-4.14588682621517e-11,-1.71121369459712e-11,-2.75302186036063e-11,-2.35363823979657e-11,-2.75302186036062e-11,5.19292170751076e-09,-5.18399009263759e-06,-1.21533478944684e-08,-2.68677144591603e-09
246745.945945946,-1.55205275136027e-08,-7.26255728374745e-11,2.7375481550183e-11,-3.85846470574324e-11,-3.21414686997291e-11,1.79009549245187e-11,2.73754815501829e-11,1.79009549245188e-11,5.19385819511248e-09,-5.1817536886834e-06,-1.11710452420158e-08,5.21204576985726e-09
247524.324324324,-1.54944831429016e-08,-3.10993864475559e-11,2.5127869676249e-11,1.64785127495137e-12,-1.25957895161806e-11,2.7684623146216e-11,2.5127869676249e-11,2.7684623146216e-11,5.14621763251567e-09,-5.17693349209715e-06,-4.08921930892271e-09,4.9755205924758e-09
248302.702702703,-1.54966679358745e-08,-1.58216783225133e-11,-6.18428693214311e-12,1.48148614814196e-11,2.02923453964612e-12,6.45626348608287e-12,-6.1842869321432e-12,6.45626348608305e-12,5.1306824170152e-09,-5.17650844337893e-06,-1.04109988797617e-09,-9.96437730792855e-10
249081.081081081,-1.55111045049242e-08,-2.79937153194446e-11,-2.47261889045714e-11,5.76645825688388e-13,3.44252316886296e-13,-1.67354678513445e-11,-2.47261889045714e-11,-1.67354678513445e-11,5.14391400807141e-09,-5.17899011775809e-06,-3.45572737483248e-09,-5.3421625322401e-09
249859.459459459,-1.55189971232563e-08,-4.73582534809983e-11,-1.89452971021881e-11,-2.0484589213047e-11,-2.08703126396472e-11,-2.36506861215606e-11,-1.89452971021881e-11,-2.36506861215606e-11,5.17117930903892e-09,-5.18092975223925e-06,-7.65909083011006e-09,-4.75308505927813e-09
250637.837837838,-1.55150848783275e-08,-5.00337521450158e-11,-2.012218190567e-13,-2.47307577750094e-11,-3.80227559640176e-11,-6.26537149542562e-12,-2.01221819056698e-13,-6.26537149542562e-12,5.1834268055377e-09,-5.18073977576697e-06,-8.89069304801496e-09,-1.07085255692818e-09
251416.216216216,-1.55085403057801e-08,-3.76426215473984e-11,8.76558380253713e-12,-1.41128980497226e-11,-3.45917001063106e-11,8.1725407693082e-12,8.76558380253713e-12,8.1725407693082e-12,5.1725172508163e-09,-5.17964041821766e-06,-6.94197556238011e-09,1.41839385462709e-09
252194.594594595,-1.55061678998501e-08,-2.65389247933918e-11,8.19235975366017e-12,-5.04090014309202e-12,-2.83372765066614e-11,9.00558756057486e-12,8.19235975366013e-12,9.00558756057507e-12,5.16264145515823e-09,-5.17895470944135e-06,-4.51341163227766e-09,1.99996270804664e-09
252972.972972973,-1.5506279317722e-08,-1.87605909677454e-11,6.39876125154973e-12,5.20830498545311e-13,-2.53486197463386e-11,8.21069588192599e-12,6.39876125154973e-12,8.21069588192599e-12,5.1582559521427e-09,-5.17874584859312e-06,-2.51469711922786e-09,1.77279960674466e-09
253751.351351351,-1.5507291870209e-08,-1.26525415828053e-11,4.4161483321129e-12,4.28458134579093e-12,-2.18425037891105e-11,5.87494581312233e-12,4.41614833211287e-12,5.87494581312274e-12,5.15411943929389e-09,-5.17884666652845e-06,-1.05381749204435e-09,1.20118973760856e-09
254529.72972973,-1.5508796200001e-08,-7.92028301725857e-12,3.33796601642561e-12,6.58550976728669e-12,-2.0814627942211e-11,1.56447029448671e-12,3.33796601642561e-12,1.56447029448671e-12,5.15295634074283e-09,-5.17913478798974e-06,-1.10446400252127e-10,7.65143092022183e-10
255308.108108108,-1.55108180881384e-08,-3.11023999299617e-12,3.50040936828233e-12,8.90887083926361e-12,-2.13336519025802e-11,-1.57698864576349e-12,3.50040936828233e-12,-1.57698864576347e-12,5.15394618847152e-09,-5.17955154976469e-06,6.77567675845278e-10,6.99048491266342e-10
256086.486486486,-1.55136626842717e-08,2.2505610739389e-12,4.44683738359034e-12,1.17616836470725e-11,-2.12598415108935e-11,-5.02696647250186e-12,4.44683738359032e-12,-5.02696647250207e-12,5.15526222839979e-09,-5.1801227254611e-06,1.56229538425738e-09,9.65276402849955e-10
256864.864864865,-1.55176639904985e-08,9.07523893314334e-12,6.10430539390263e-12,1.60992898101566e-11,-2.33735123646085e-11,-1.02606951208691e-11,6.10430539390268e-12,-1.02606951208687e-11,5.15996880627977e-09,-5.18091846847488e-06,2.83651922641457e-09,1.50466749859459e-09
257643.243243243,-1.55231098712852e-08,1.89224468602603e-11,6.02006382154963e-12,2.35344643750838e-11,-3.0867800491876e-11,-1.25126292161272e-11,6.02006382154972e-12,-1.25126292161268e-11,5.17140497941425e-09,-5.18205353312839e-06,4.91088348998901e-09,1.78240649811079e-09
258421.621621622,-1.55286352497779e-08,2.93219668672173e-11,-7.73031315205659e-13,3.16393147403969e-11,-3.93423311473258e-11,-4.11603166842871e-12,-7.73031315205711e-13,-4.11603166842891e-12,5.18363098470521e-09,-5.18339957198881e-06,7.40478842664894e-09,6.34216334847077e-10
259200,-1.55300575547217e-08,3.12089197755813e-11,-1.33790624656691e-11,3.12856294552998e-11,-3.6296576298222e-11,1.23896908889737e-11,-1.33790624656691e-11,1.23896908889738e-11,5.18004610306676e-09,-5.18419864686421e-06,8.45018164275975e-09,-2.16858769868611e-09
259978.378378378,-1.55262222421142e-08,2.12858280675726e-11,-1.51276267743474e-11,1.89609183648191e-11,-1.91254282369289e-11,1.32530414945371e-11,-1.51276267743474e-11,1.32530414945371e-11,5.15741272215045e-09,-5.18384939271693e-06,6.83320569931839e-09,-3.88179458792291e-09
260756.756756757,-1.55309891915645e-08,2.36525324453821e-11,1.67326904846081e-12,1.86990668559606e-11,-1.79348930734307e-11,-9.31161610179041e-12,1.67326904846056e-12,-9.31161610179097e-12,5.16003412444581e-09,-5.18398786801242e-06,5.85526144806438e-09,-2.35476976495138e-09
261535.135135135,-1.55487260458913e-08,4.52220626518021e-11,-9.70363782164184e-12,3.77727052324861e-11,-3.86837912621641e-11,1.08597883423658e-12,-9.70363782164189e-12,1.08597883423649e-12,5.19772160281494e-09,-5.18561813077842e-06,7.457164671933e-09,-3.2318385239393e-09
262313.513513513,-1.55297337600582e-08,1.91979799620415e-11,-4.90776033235638e-11,9.15870229637971e-12,-2.2089023647467e-11,4.20521844501289e-11,-4.9077603323564e-11,4.20521844501285e-11,5.16169897801558e-09,-5.18286628064586e-06,3.55938283884224e-09,-7.19797279795417e-09
263091.891891892,-1.54852571444388e-08,-3.28532553408658e-11,1.13844683315017e-11,-4.66530664806169e-11,1.39399853589049e-11,5.89167692990393e-13,1.13844683315017e-11,5.89167692990382e-13,5.08264002317268e-09,-5.17722635447714e-06,-3.5003129758941e-09,1.81438716684026e-09
263870.27027027,-1.55540161861979e-08,3.20890486850086e-11,1.09940317526399e-10,1.48718360191466e-11,-5.05071899285218e-12,-6.40895434419142e-11,1.09940317526399e-10,-6.40895434419142e-11,5.17233559548925e-09,-5.18673666083786e-06,4.97217770011649e-09,1.6481838519322e-08
264648.648648649,-1.56568735351331e-08,1.14805576195823e-10,1.16282559699178e-11,9.76333945792611e-11,-1.64005104009883e-11,-5.09099995454351e-12,1.16282559699176e-11,-5.09099995454366e-12,5.28572235083298e-09,-5.20235735917073e-06,1.76444067721891e-08,5.77936568968517e-09
265427.027027027,-1.55649834937962e-08,4.93883110637411e-11,-8.88391756440379e-11,3.30604893600726e-11,5.51774793462876e-12,2.94285395590005e-11,-8.88391756440381e-11,2.94285395590004e-11,5.17016860245939e-09,-5.19425700460029e-06,1.22685936322565e-08,-8.39251220937839e-09
266205.405405405,-1.54986025563223e-08,4.13606759033935e-11,2.80898056185192e-11,2.30728930233553e-11,-2.45752902642518e-11,-3.33585245905186e-11,2.80898056185191e-11,-3.33585245905188e-11,5.13346473913498e-09,-5.1868303251781e-06,1.18198442503432e-08,2.3578529356616e-09
266983.783783784,-1.56121580418129e-08,1.13509720255369e-10,3.89142999220605e-12,9.40653262474382e-11,-3.74293125453456e-11,1.7094772931418e-11,3.89142999220602e-12,1.7094772931418e-11,5.25832950405508e-09,-5.19858547076079e-06,1.90456921297958e-08,-2.81502359074585e-09
267762.162162162,-1.55342769270487e-08,4.32111156852643e-12,-1.04698356156363e-10,-1.59391614939733e-11,1.1438199236226e-11,6.92252590065618e-11,-1.04698356156362e-10,6.9225259006562e-11,5.13089351905225e-09,-5.18663387748091e-06,3.24532328540988e-09,-1.48753245135059e-08
268540.540540541,-1.54661258165178e-08,-4.43581937884564e-11,1.09419202070281e-10,-6.89692747160094e-11,2.03538866296063e-11,-4.79993296438389e-11,1.09419202070281e-10,-4.79993296438392e-11,5.0570768650558e-09,-5.17951568732294e-06,-3.77509972761682e-09,1.46926692051616e-08
269318.918918919,-1.57552261363289e-08,1.26210552980284e-10,1.39368213963048e-10,1.01713385416107e-10,2.68961260433506e-11,-5.70601757654039e-11,1.39368213963048e-10,-5.70601757654039e-11,5.34095024132735e-09,-5.21936848615e-06,1.83321852336351e-08,1.83716418938646e-08
