TIME,theta1,theta1Dot,theta1Ddot,theta2,theta2Dot,theta2Ddot,theta3,theta3Dot,theta3Ddot,omega_x,omega_y,omega_z,Omega_x,Omega_y,Omega_z
50594.5945945946,7.35846795184181,0.000145439804603711,-0,0,0,-0,0,0,-0,9.22205163862531e-21,5.21699826981103e-21,7.16852446401856e-05,2.36910375607643e-28,1.34022348613697e-28,1.84156182362948e-12
51372.972972973,7.47167515110092,0.000145439804603711,-0,0,0,-0,0,0,-0,4.08831477789351e-21,-7.17284792049346e-22,7.16943041270141e-05,2.5531555233469e-28,-4.47944869249308e-29,4.47731445641553e-12
52151.3513513514,7.58488235036002,0.000145439804603711,-0,0,0,-0,0,0,-0,2.44964343772416e-21,-3.86574024145917e-21,7.16853418769607e-05,1.79600251563855e-30,-2.83424072726115e-30,5.25574670838801e-14
52929.7297297297,7.69808954961912,0.000145439804603711,-0,0,0,-0,0,0,-0,7.1962288598905e-21,2.29180072754145e-21,7.16956748413473e-05,9.90706778058888e-29,3.15512827474216e-29,9.87036299230618e-13
53708.1081081081,7.81129674887823,0.000145439804603711,-0,0,0,-0,0,0,-0,4.45831008663289e-21,-2.47521387375611e-21,7.1711833311811e-05,3.52958408834826e-28,-1.95959350837047e-28,5.67732932176579e-12
54486.4864864865,7.92450394813733,0.000145439804603711,-0,0,0,-0,0,0,-0,6.31412251743472e-21,1.16962356442037e-20,7.17073546255297e-05,3.36883895994285e-28,6.24041332965361e-28,3.82587650635368e-12
55264.8648648649,8.03771114739644,0.000145439804603711,-0,0,0,-0,0,0,-0,3.6447102192301e-21,9.90713803231919e-21,7.17063177163075e-05,1.23404354773108e-28,3.35440653162469e-28,2.42786705627468e-12
56043.2432432432,8.15091834665554,0.000145439804603711,-0,0,0,-0,0,0,-0,9.69948697331699e-21,1.04611385572287e-20,7.17208947900016e-05,7.01886791723084e-28,7.57002406405924e-28,5.1899599310919e-12
56821.6216216216,8.26412554591465,0.000145439804603711,-0,0,0,-0,0,0,-0,9.06213181653977e-21,1.72748289349067e-21,7.17302932757623e-05,6.06899944146491e-28,1.15691240515836e-28,4.80384879231364e-12
57600,8.37733274517375,0.000145439804603711,-0,0,0,-0,0,0,-0,1.377188353771e-20,6.37051288194874e-21,7.17318202982713e-05,1.5342246368643e-27,7.09692162744817e-28,7.99111651266767e-12
58378.3783783784,8.49053994443286,0.000145439804603711,-0,0,0,-0,0,0,-0,6.88428622558541e-21,5.80108617357496e-21,7.17379374343701e-05,1.63822309054019e-27,1.38045877355366e-27,1.70711591182744e-11
